Area ID,median_income,poverty_percent,median_age,percent_married,birth_rate,pct_white,avgdeathsperyear
1808,37497,22.6,47.1,61.5,3.569230769,93.40440487,26
1809,38655,19.3,37,58.6,4.744525547,83.78024853,8
1810,46484,16,43.6,54.6,6.179775281,80.06937419,54
1811,64533,9.2,42.4,59.4,6.213794701,90.98819714,221
1812,38280,19.7,43.6,55.8,9.379671151,95.97739118,42
1813,40837,26.5,40.8,50.7,11.55660377,93.53891336,7
1814,57378,15.3,39.6,54.9,7.427277062,92.24736204,84
1815,47018,14.8,30.6,50.4,6.044769217,71.52033417,91
1816,32722,20.9,50.1,64.5,8.620689655,83.24503311,5
1817,61098,9.5,33.5,55.4,11.89138577,56.15221987,6
1818,49614,13.7,40.5,64,5.249679898,56.58286023,7
1819,36627,24.1,38.2,53.8,4.238618524,89.99500583,14
1820,43523,12.4,30.7,46.4,9.422492401,88.97918449,9
1821,41876,20.2,33.4,46.8,8.016032064,77.52178408,25
1822,41499,19.2,31.5,53.9,9.004952724,87.87217459,33
1823,38304,20,43.5,58.1,11.27029608,84.89373923,15
1824,45717,18,42.2,50.1,4.149048626,70.69620253,49
1825,35924,22.1,43.1,52.5,6.788511749,88.33844805,5
1826,36856,25,34.6,36.6,2.542372881,95.31922861,18
1827,37263,19.4,42.9,46.3,0.284090909,92.33556299,12
1828,35069,26,37.3,43.1,7.84067086,85.71305174,23
1829,36591,19.9,42.9,44.3,4.01891253,92.90157137,54
1830,55555,12.8,30.7,49.1,10.58379177,85.33468845,230
1831,35554,22.5,49.5,51.1,1.58013544,97.58656873,4
1832,61157,11,35.7,57.6,5.889593045,81.29735512,236
1833,40081,23.4,31.6,47,5.625701056,82.82266167,1015
1834,41914,21.8,30.3,46.6,5.054084297,90.86640525,57
1835,35491,23.7,39.8,42,3.950011158,70.60884549,34
1836,43211,17.1,41.3,52,4.543403039,87.70890127,81
1837,49830,10.9,47.6,55.7,5.062486761,90.03581633,64
1838,44519,15.4,41.9,54.4,5.80474934,89.47641265,10
1839,36898,23.7,37.3,57,4.490106545,91.58303658,15
1840,88516,8.8,35.5,58.7,5.338507619,52.50671775,592
1841,42099,16.4,43.5,57.7,4.741980474,89.24426833,24
1842,46526,16.7,41.4,52.7,2.553975777,79.79679363,46
1843,34206,26,31.5,41.1,8.13579163,73.27168648,25
1844,50709,14,28.9,60.6,6.114037096,91.430535,23
1845,58333,14.3,37.5,50.9,5.330646143,77.9217492,569
1846,49947,28,39.4,46.7,1.260504202,84.94539782,10
1847,52814,12.5,50.6,59.8,6.807727691,94.77124183,79
1848,49369,15.3,45.8,57.6,5.702647658,72.19973009,15
1849,42291,18.3,38.1,51.1,6.233766234,56.41978981,43
1850,49012,14.2,37,52.1,7.321274763,85.83735805,50
1851,49261,15.3,40.2,52.3,6.10521758,86.86268122,278
1852,50020,18.2,35.4,46.9,6.625137665,74.67242527,258
1853,44795,18.6,40.7,46.2,3.146509341,74.68565706,61
1854,61825,10.4,36.6,54.6,5.319420421,78.66304196,219
1855,40213,24,32.5,50.4,7.298720843,84.05531771,61
1856,33324,24.5,536.4,49.1,8.121019108,81.67343116,12
1857,41207,16.2,48.6,56.1,5.684931507,96.9634648,28
1858,50698,12.7,36.4,60.8,6.825657895,94.35150207,8
1859,36992,18.7,42.3,51.3,11.03752759,85.19539078,9
1860,53872,12.9,38.9,58.4,5.506783719,91.09887133,117
1861,54230,17.3,32.8,47.2,6.028644456,63.12172864,5108
1862,48461,17.1,37.5,53.3,5.790913336,72.92711203,129
1863,64182,10.5,39.3,55.2,10.43307087,83.6628002,8
1864,35607,25.1,43.4,52.7,4.519119351,88.26242952,16
1865,59569,17.5,30.9,45.8,4.207066557,84.79573332,188
1866,66505,8.9,34.4,68,5.503512881,87.02308627,8
1867,40921,20.2,43.4,54.7,5.769695505,89.31102562,215
1868,34368,33.5,28.8,51,6.82588583,91.40972416,763
1869,41521,21.8,42.4,53.6,8.01384083,89.46253186,91
1870,50124,14.4,32.8,53.4,6.633380884,84.59823343,37
1871,55472,12.4,46.9,58.3,6.844366335,93.66007786,140
1872,44076,20.3,39.2,57.4,7.914410931,84.95441156,80
1873,33698,25.9,44.5,43.9,3.995098039,67.36241231,61
1874,47299,17.5,36.9,44.9,7.220420251,83.61168813,69
1875,32086,26.7,39.6,50.2,8.859060403,90.69069069,4
1876,43385,20.5,38,50.4,4.433836917,78.69895062,195
1877,51508,13.9,37.3,51.5,7.239057239,89.02461341,42
1878,63054,8.6,44.9,67,5.459770115,90.08515815,3
1879,52030,14.9,40.5,56.9,6.95970696,92.48826291,17
1880,52185,14.7,39,56.4,5.209698558,88.08504763,35
1881,41017,17.7,40.6,50.4,3.4164859,79.31111608,86
1882,46364,13.1,53.1,59.5,0,90.86021505,7
1883,41147,21.2,35.9,43.6,5.814864465,58.13573666,510
1884,36929,22.5,36.7,48.4,17.26057906,94.67455621,12
1885,46200,20.2,34.6,50.7,8.130335207,93.87617279,72
1886,55926,13.3,36.7,57.1,6.554953179,91.93824381,276
1887,41079,23.4,39.2,42.7,5.620219488,72.45970568,41
1888,43986,22.3,35.5,43,9.297604547,63.5929834,31
1889,77764,8.3,43.6,60,3.026544282,92.39046064,63
1890,44113,17.6,47.9,50.7,5.271431566,92.43055694,152
1891,38750,18.5,52.8,55.6,6.469002695,94.11502452,15
1892,39335,21,44.9,56.7,0,97.95918367,11
1893,40884,22.8,28,40.2,5.244100387,85.75665803,48
1894,36929,21.3,40.9,52.3,4.12371134,86.95995785,10
1895,41009,18.6,40.3,52.9,5.292201918,80.97889682,120
1896,37111,22.6,36.1,54.5,6.74955595,87.20710231,32
1897,50699,14.4,40.8,59.4,4.398148148,87.88763045,55
1898,38012,28.1,31.7,47,11.31436314,80.00278125,9
1899,47041,13.8,44.9,60,5.642384106,78.05002813,47
1900,52895,13,39.9,52.8,8.291032149,80.09481517,31
1901,45159,13.5,44.9,52.7,8.203125,87.72816458,54
1902,47123,17.4,36.4,51.5,6.112482007,80.7991121,152
1903,37256,19.6,39.3,48.9,4.700402287,78.59640147,60
1904,60810,10.6,34.4,56.4,10.1488498,86.27619868,4
1905,51481,15.5,42,50.6,10.60674157,88.44436958,24
1906,45096,14.9,56.3,59,5.130927105,95.24918491,68
1907,45719,17.7,30.6,43.5,5.340021423,79.53140153,425
1908,41589,18.3,37.4,54.7,3.301127214,84.94101319,11
1909,39649,18.9,44.2,55.8,3.525835866,88.891575,24
1910,43488,19.7,32.9,46.6,4.887587132,77.54663465,447
1911,39030,21.5,35.1,43.3,8.393501805,74.12198295,26
1912,34452,23.1,49.1,55.1,1.660795169,74.74629196,35
1913,61896,12.5,31.9,50.7,2.11038961,84.27265804,7
1914,42820,14.8,50.5,55.7,3.900156006,90.75258239,13
1915,41587,22.1,37.2,50.4,8.922207202,80.4114979,72
1916,32248,26.5,29.9,52,8.605012198,93.10674118,71
1917,53440,14.3,38.5,54.3,9.143368819,90.23885888,82
1918,32580,22.7,45.7,59.5,3.712871287,87.16773602,7
1919,74811,9.9,32.1,53,7.101472818,82.40663626,197
1920,41849,18.3,41.4,51.3,3.708958249,82.31597108,72
1921,38564,17.1,45.5,62.2,1.503759399,98.37948718,12
1922,41363,20.7,35.5,45.9,2.90368272,80.43407133,21
1923,48996,14.8,43.6,57.3,8.863294942,95.51288633,59
1924,70929,10.9,36.4,56.3,6.062213529,86.40590864,709
1925,42839,14.6,31.1,59,10.43646945,79.58798977,32
1926,37954,18.6,43.3,55.2,8.245481928,69.07874016,35
1927,38895,22.7,30.2,43.9,4.912890034,76.16090095,116
1928,43091,20.3,38.2,51.5,7.936654936,76.77584272,113
1929,39135,20.2,41.6,42.7,4.995038042,76.95875202,35
1930,38742,17.9,37.9,49.7,7.608695652,87.92244871,36
1931,51222,16.8,34.9,46.1,5.753453598,86.79003579,577
1932,61773,10.7,31.7,56.3,9.821782178,85.90490509,18
1933,54458,15.6,32.4,53.7,8.831908832,85.36938677,4
1934,48834,16,38.1,53.3,5.470997437,87.36436065,188
1935,40862,18.6,41.2,51.8,4.602721317,90.58772967,66
1936,48822,15.5,38,52.5,5.157593123,80.958159,55
1937,67655,9.9,39.6,58.3,4.839289566,93.24811807,218
1938,41813,14.6,32.5,54,7.023108292,85.6357457,14
1939,44817,17.8,35.8,49.4,5.522288756,84.79787436,19
1940,41401,18.5,43.5,51.5,7.024390244,83.58814217,139
1941,38224,21.5,33.3,43.5,7.014170761,78.49401726,212
1942,34258,21.8,41,54.7,6.324110672,91.31982475,7
1943,47834,14.9,47.6,54,7.18503937,90.40500136,29
1944,64636,9.7,35.4,53.9,5.145852764,90.65876859,202
1945,62376,11.2,35.9,63.1,3.469640644,58.75486381,4
1946,37294,18.7,54.1,55,11.23809524,98.1227652,10
1947,34340,20.1,44.6,49.6,1.546003017,79.05625845,41
1948,39006,24.8,35.6,44.7,8.634992459,82.97482192,20
1949,43654,16.9,42.7,51.1,8.271186441,83.70207503,23
1950,43194,19,40.9,49,4.658564815,75.53834987,37
1951,38607,18.1,41.9,51.1,3.956148713,91.63235998,27
1952,46427,16.6,38.5,47.6,6.74359899,79.21319939,108
1953,35701,19,50.4,49.5,5.158324821,90.24904215,38
1954,32826,23.9,47.8,44.3,5.389980977,74.58309373,28
1955,43087,18.6,43.6,55.5,5.042979943,85.72697332,77
1956,51958,15.8,35.5,51.5,8.977719528,92.21431815,139
1957,38000,20.3,42.1,50.1,6.763787721,90.98930935,14
1958,50361,13.6,35.5,59,5.007153076,75.46526055,7
1959,56444,14.1,36,53.3,5.812641084,86.9474417,39
1960,55130,13.1,43,61.3,5.483405483,96.44988067,9
1961,35772,22,36.9,48,9.509579891,79.35082604,60
1962,49309,13.4,38.3,60.7,9.116409537,91.19373777,6
1963,45363,18.1,36.1,50.2,5.87592919,76.68511436,382
1964,51733,12.1,40.6,58.9,9.165808445,94.21468401,18
1965,26699,35.4,29.1,47.3,5.949245101,94.92561614,70
1966,44110,20.8,39.3,55.7,5.472636816,89.47312738,28
1967,42780,15.5,49,62,11.51832461,89.03818953,5
1968,60435,13.2,35.1,66.6,6.41025641,80.73625819,7
1969,37527,20.9,36.1,54.8,7.342657343,83.76766498,15
1970,58127,15.2,34,49.4,5.979489664,70.64187167,2471
1971,45559,15.9,32,48.1,6.232108779,81.17454532,252
1972,38752,21.2,34.3,43.9,2.46365105,86.78174509,26
1973,43618,14.2,49.6,56.3,7.986111111,97.08737864,6
1974,40680,20.6,33.8,53,6.467919637,74.56762818,49
1975,45261,15.6,33.9,46.6,5.508398049,86.22670699,199
1976,36645,19.9,47.7,49.1,2.844950213,87.36549809,46
1977,40442,19.3,42.8,53.5,6.233421751,85.01071662,56
1978,46346,14.6,40.5,55.3,5.176056338,84.69173982,92
1979,55918,14.3,31.9,60.6,10.47120419,57.88546256,6
1980,37933,22.1,34.1,45.8,10.31353135,92.37533393,48
1981,41437,22.2,31.7,51.9,6.376628075,93.00939159,70
1982,43377,15.9,43.5,52.5,6.531059017,93.14510012,133
1983,51003,15.8,35.7,50.6,6.155041017,85.55033907,161
1984,39984,26.3,35,38.5,3.854536397,73.29294678,101
1985,50589,16.1,29.1,44.8,4.760740197,68.98379392,64
1986,44065,13.5,45.6,56.6,6.720977597,97.75220765,43
1987,39444,15.4,41.4,59,6.582633053,97.45025792,19
1988,40386,20.6,35.6,47.4,5.445266147,91.03797236,552
1989,37911,19.2,41,54.6,7.829010567,95.84633385,33
1990,37486,19,42.4,59.4,6.972477064,97.38592066,25
1991,39232,18.3,44.1,55.6,5.062186341,96.1423255,74
1992,33707,22.1,53.5,58.3,1.330671989,96.74343867,35
1993,41652,14.4,47.4,61.3,7.474518686,96.9447454,13
1994,44188,15.6,38.8,51.3,6.633574007,91.66175604,20
1995,32662,22.1,40.6,56.1,7.519053578,96.03977583,109
1996,33091,22.1,43.1,50.8,3.896713615,95.04940903,30
1997,46185,16.5,36.5,43.3,5.730193853,66.56640794,1365
1998,40047,19.6,35.5,51.4,5.712144998,91.19845713,239
1999,58976,10.6,38.6,54.3,5.258811102,96.2694684,438
2000,49949,14.6,29.7,49.6,6.303106282,89.33247161,87
2001,37581,19.4,523.2,58.7,5.076142132,96.6047088,14
2002,36895,18.4,39.8,54.4,4.306281055,95.75378724,80
2003,48128,13.4,41,56,6.850471234,94.29760603,76
2004,39908,18.6,39.6,57.1,4.54931457,94.77826587,88
2005,41891,14.3,39.3,52.1,5.366726297,93.84585136,28
2006,53804,15.7,36.5,53.7,5.393137406,94.65923863,98
2007,37597,20,42.8,53.3,5.692675159,95.97613096,37
2008,47937,16.6,42,52.9,7.023060797,94.42893232,44
2009,34863,22.2,37,52.9,7.439480417,89.43900189,49
2010,35345,17,42.9,53,5.775470474,94.80595084,34
2011,35363,20.4,42.3,56.3,5.739599384,95.54874607,38
2012,40165,16.1,44.2,54.8,7.791479821,96.41161533,24
2013,42088,18,39.7,47.7,4.673182651,91.02981969,70
2014,38023,15,44.1,54.2,4.787961696,97.17590102,11
2015,37360,17.4,40.8,54.5,6.976323875,96.17326495,65
2016,30661,32.2,39.3,41.6,5.214497041,73.7964527,47
2017,47158,13.9,38,55.3,6.768874747,92.9941143,31
2018,41376,15.8,44.8,57,4.179104478,94.89631336,18
2019,42105,16.1,43.7,55.1,4.500642949,96.09682553,32
2020,36867,20.7,46.5,50.9,6.885245902,96.29171817,67
2021,34631,23.3,40.5,47.4,5.174548155,81.46216936,57
2022,45448,14.3,39.7,57.6,4.480398258,90.95564592,134
2023,42956,20.2,28.3,42.4,3.648198607,94.11282671,43
2024,29415,23.9,45.8,53.9,10.04694836,95.36387649,27
2025,51958,10.2,39.8,58.1,3.887915937,98.34278238,27
2026,31025,22.3,50.7,59.1,5.784615385,96.49785048,31
2027,32120,28.7,37.6,41.5,6.710775047,70.23602624,52
2028,50548,11.6,39.7,59.5,5.280764636,97.31413613,42
2029,40038,17.6,37.5,53.9,6.924516532,90.38019661,109
2030,40710,21.6,34.4,47.8,7.510402923,90.95027649,82
2031,44408,18.9,39.5,48.4,5.282802182,89.7499595,44
2032,70874,6.9,38.3,54.7,5.366242744,86.91885988,138
2033,38344,18.1,37.5,55,3.172641121,95.49619057,71
2034,47227,15.9,26.8,45,5.283078379,74.81990158,65
2035,34684,18.6,46.4,55.7,14.97890295,97.85495403,16
2036,51738,11.6,45.1,60.1,6.335282651,96.87591526,28
2037,41346,18.3,38.4,47.1,2.837290098,90.5351104,57
2038,51986,15.3,41.5,55,4.663623735,95.73618167,57
2039,31820,21.5,46.6,55.6,6.022187005,96.18425053,18
2040,30019,25.1,41.6,55.1,7.130554599,96.44031451,46
2041,74220,6.8,37.4,57.1,5.121121033,90.34724724,583
2042,33986,21.7,49.7,53.6,3.829787234,95.92436975,30
2043,46874,13.1,42.5,57.7,4.229447528,96.62034464,44
2044,40376,20.3,38.9,48.2,4.612961296,93.13285866,165
2045,60093,9.6,40.2,48.6,5.188221792,69.61132577,2089
2046,41112,16.3,38.2,47.8,6.003068661,85.38613182,62
2047,34644,18.2,41.3,57.8,7.524536532,97.99772469,13
2048,38281,16.3,39.1,53.5,10.28806584,98.80976811,14
2049,40532,20.9,39.7,50.9,5.810081525,85.95274059,99
2050,27382,28.2,44.5,54.6,7.147111376,95.64746904,24
2051,42498,16.6,42.4,57.1,6.469648562,97.92846739,14
2052,38329,19,42,53.7,7.254779066,97.20481282,85
2053,40642,16.2,51.3,62.5,3.314818133,96.71713147,92
2054,36642,17.7,40.9,52.2,10.31227306,93.84213759,18
2055,35731,18.7,41.5,50.7,5.505782701,93.12482495,121
2056,33755,21.5,41.6,48.4,4.813502813,92.99397707,58
2057,40267,17.5,40.6,53.3,5.078698846,96.17779481,54
2058,52959,12.8,40.2,56.2,5.58081852,94.24386406,68
2059,34581,25.5,40.1,50.1,4.671312865,94.81794954,59
2060,30721,26.4,46.7,51.7,6.199460916,97.07397178,49
2061,41561,17.8,38.1,57.6,7.851851852,95.35568275,65
2062,38802,15.5,47.8,59.5,3.291139241,97.40634006,7
2063,31600,22.7,41.7,54,5.680317041,96.26538024,52
2064,35681,28.8,34.6,28.6,4.685604704,45.74547743,667
2065,41602,15.1,42.6,53.2,2.454308094,95.27499731,15
2066,38871,30.6,29.8,44.8,6.755829904,33.2623088,15
2067,35740,25.2,34.5,46.6,8.100358423,47.90845711,12
2068,49758,11.7,45.8,64.6,3.515263645,94.92269852,13
2069,47520,12.7,49.1,57.4,5.364583333,96.42578886,20
2070,42903,14.3,38,52,5.796213808,88.65148008,169
2071,41004,19.4,41.1,54.6,8.205128205,76.1058924,11
2072,47376,10.8,50.3,57.2,7.560137457,98.17974972,6
2073,50540,11.7,41.1,59.5,1.750547046,95.00266951,22
2074,38178,17.1,46.8,49.9,5.317324185,93.33405711,29
2075,59102,8,39,61.1,21.32616487,96.56526006,6
2076,47351,13.6,42.1,56.3,6.812139453,94.93641049,171
2077,51569,13.9,33.2,49.5,4.428705174,94.85328829,109
2078,33428,31.8,31.3,41.3,7.119948685,33.62346401,24
2079,37316,20.1,53.1,58.8,1.481481481,96.82539683,3
2080,47902,14.4,53.7,62.8,18.55670103,98.5479798,7
2081,43509,17.6,34.3,49,5.809710918,72.84391454,31
2082,61575,10.4,47.7,59.5,4.111531191,95.03564597,25
2083,43272,14.6,51.4,63.3,2.089552239,98.44767151,6
2084,46926,19.6,39.2,46.8,4.859510954,95.61489648,257
2085,43104,18.9,41.6,46.1,4.59877366,94.03084741,143
2086,94334,6.3,42.8,57.4,4.066933111,90.12443712,170
2087,56866,15.4,37.7,45.3,4.84491139,41.14631928,3405
2088,59925,13,39.8,45.9,4.18906927,87.26641651,352
2089,70299,14.5,39.3,51.2,4.517034138,75.33128316,832
2090,83162,14.7,36.3,53.1,6.943122405,70.82865589,501
2091,43518,18.9,37.8,44.3,5.011933174,93.11764023,235
2092,71885,7.2,41.8,54,4.520913789,93.84021379,446
2093,56508,13.2,39.9,44.8,5.183987725,78.42838316,343
2094,48718,15.9,43.3,48.6,3.499365035,95.9796948,73
2095,48135,15.4,45.5,49.1,4.740817921,96.64856056,47
2096,49809,14.2,42.3,47.4,7.177836855,92.07261552,73
2097,46849,16.6,42,50.5,6.856742229,94.97896924,230
2098,85886,7.7,40.6,51.4,4.419518742,80.94863835,2817
2099,48908,16.3,42.2,45.5,5.516819572,81.23411503,170
2100,52195,11.4,43.6,55.2,6.184505988,96.81666965,106
2101,51880,18.7,30.2,37.3,4.367123465,81.26041115,154
2102,56718,13.7,43.1,46.9,4.324719649,86.63872035,398
2103,54585,13.3,45.2,48.4,3.57092349,96.17367291,166
2104,47547,14.6,42.9,49.1,4.671621417,94.01754386,159
2105,49191,12.9,43.1,52.7,5.106970324,93.14729051,198
2106,83152,10.4,40.3,50.2,4.871361927,66.58389459,1716
2107,53783,12.3,41.1,50.9,4.815216083,91.77725233,87
2108,48368,14.5,41.5,52.8,6.10380117,97.16917457,60
2109,41296,17.9,470.4,49,4.493936752,70.77960556,327
2110,43043,16.4,42.1,51.2,3.572800615,89.37510092,79
2111,35266,20.5,47.2,63,5.062082139,90.83493722,28
2112,32508,25,39.7,39.3,9.115971329,48.12703271,59
2113,36488,20.9,46.6,59.2,4.603914259,94.18381648,71
2114,37131,19.8,43.7,53.3,6.046511628,89.3303193,38
2115,40357,18.8,44.9,49.1,4.17432129,70.06581022,130
2116,31217,27.7,44.8,39,4.823151125,36.20723267,51
2117,33521,25.6,42.6,45.9,6.97029703,57.89746544,73
2118,47387,15.7,50,57.4,6.292374849,83.43598502,291
2119,47296,13.9,41.1,47.8,4.175372554,88.71332924,516
2120,39275,20.5,42.9,48.1,4.608459925,84.81149774,222
2121,55250,12.2,37.4,54.5,5.372694672,74.86874585,302
2122,38653,18.8,42.8,49.5,6.057735176,89.51295286,202
2123,61730,9.7,41.1,57.1,1.574468085,82.50172227,16
2124,48824,14.7,46.4,53.4,4.194102491,88.87553497,190
2125,42730,19.9,44.9,48.4,6.018822499,62.68663157,60
2126,45080,16.2,40.8,51.7,4.107398367,80.99152707,319
2127,56797,13.9,46.3,57,5.81829259,78.99037535,149
2128,34620,21,50,53,2.533172497,93.69924701,82
2129,38887,23.2,44.5,48.4,7.658119658,63.05267467,44
2130,37072,18.5,50.5,62.3,4.295098535,97.7759009,31
2131,39444,21.1,41.4,48.6,4.050285512,75.80933956,232
2132,34321,24.3,41.5,45,5.168210629,61.72986196,139
2133,43972,16.4,430.8,52.8,6.903026781,70.52848253,228
2134,42582,17.6,31.1,46.9,5.883459752,51.90987144,501
2135,58024,11.2,42.6,60.7,3.284671533,90.27845827,51
2136,54642,11,45,54.9,4.646266143,90.40530075,69
2137,43346,16.9,41.5,54,5.03246323,86.61109314,346
2138,47592,13.8,43.8,56.3,5.784848148,87.49246025,94
2139,34109,27.7,38.8,48.2,6.430547019,61.86231141,111
2140,31615,25.9,39.9,39.4,5.053375317,38.84044863,132
2141,45944,19.7,37.7,46.6,4.481749235,67.04028931,700
2142,48166,15.4,40.2,51.6,3.545493379,67.37511237,123
2143,42056,16.7,39.8,48.2,4.970818676,76.63281015,451
2144,48413,15.6,43.2,53.7,6.274356976,64.16751962,26
2145,33824,20.6,44.6,55.9,1.998889506,88.6091954,20
2146,49342,15.9,41.4,46.3,5.909161131,61.82519059,124
2147,37263,28.3,39,40.8,8.353221957,54.66991748,43
2148,44828,17.3,36.9,45.3,5.372916101,56.7557221,853
2149,31674,23.5,42.1,39.1,5.317412593,40.07339862,145
2150,45380,20.5,33.6,51.1,5.917065391,67.93838481,190
2151,42812,15.2,46.8,55,3.907580057,96.00980226,147
2152,47286,12.9,46.3,57.5,5.765351597,90.872137,275
2153,30056,25.8,41.7,40.1,5.896994065,35.58765594,58
2154,44175,19.5,31.4,50.7,7.366934285,46.48262359,64
2155,28341,25.7,40.7,51.5,4.913043478,97.10443659,32
2156,38338,20.3,43,57.4,4.350132626,97.40837129,27
2157,29067,27.8,44.8,51.3,2.826379542,94.84354341,19
2158,43390,15,39.1,52.7,4.970419505,91.54757418,234
2159,38544,19.9,42.5,56.6,2.563121653,97.24080958,32
2160,30556,32.4,41.7,46.8,7.352941176,97.08737864,16
2161,30333,29.8,42.7,52.2,4.634920635,97.90688035,47
2162,48552,19.8,34.1,43.3,4.844986927,76.03874073,490
2163,35878,19.3,40.4,56.2,7.140705032,96.4590209,33
2164,30127,31.1,40.5,50.1,4.732510288,97.94820047,114
2165,49400,12.9,40.7,46,4.425228891,82.83177307,127
2166,30671,31.2,42.8,47.1,5.13618677,72.20492059,24
2167,45483,16.7,37.8,53,9.86273513,94.12863313,20
2168,43647,18,41.8,58.6,5.567338282,95.90009425,42
2169,46226,16.9,36.7,54.9,7.708225556,94.85610053,48
2170,39247,17.7,40.3,53.9,4.754260311,91.94709615,97
2171,35726,21.7,39.7,55.1,4.790003471,95.98861582,73
2172,33640,21.5,44.2,55.3,5.095541401,94.69010674,31
2173,42452,16.4,42.9,56.3,4.286441109,97.01455712,104
2174,50358,13.8,41.6,57.2,3.907074974,96.79317107,22
2175,50407,14.3,35.7,52.8,5.822489804,79.82404747,205
2176,26351,34.2,41,52.7,3.257989088,95.4084507,98
2177,41406,18.5,41.9,48.8,3.484486874,94.62676963,45
2178,38038,23,40.9,56.7,8.986232791,93.26500732,54
2179,43040,18.1,40.1,51.3,5.059607622,88.51840676,110
2180,43799,18.3,41.3,54.1,5.429997065,93.31607894,43
2181,41588,18.4,47.7,50.9,8.571428571,88.24152542,14
2182,42477,16.9,40.8,53.7,4.65182921,90.13070209,117
2183,45168,14.6,42.3,55.3,5.674931129,97.76764567,49
2184,54086,11.1,41.2,61.6,3.468663776,98.0117724,51
2185,44762,13,41.7,55.2,6.736596737,94.631461,56
2186,46466,11.8,40,55.2,7.615257958,94.8526791,71
2187,40234,20,40,46.3,3.227955426,88.64810729,183
2188,41077,15.5,42.3,54.4,3.957556639,98.04662502,86
2189,89861,4.9,36.1,62.3,5.756462494,87.6218248,327
2190,68334,6.9,39.8,55.3,4.243248035,95.34544639,140
2191,56787,10,41.7,52.3,3.198968831,97.46622483,84
2192,70358,6.4,37.4,57.9,4.891733624,89.29579301,231
2193,41955,15.5,42.2,48.2,3.996826341,95.10234811,124
2194,47433,16.8,41.5,52.1,5.977036752,88.24986407,187
2195,49832,10.7,39.8,55.1,7.373761208,96.95629764,89
2196,48368,14.9,38.3,54.4,6.627918833,92.58126107,111
2197,55190,10.3,38.8,56.3,6.211096076,96.65749821,78
2198,38663,19.9,39.5,53.6,6.336972811,98.12279464,53
2199,45964,16.2,40.7,49.9,6.689494925,94.90339876,67
2200,43783,17.5,39.4,52.8,5.751734773,97.27172482,61
2201,58833,10.2,37.3,57,4.614683861,92.80991452,242
2202,44077,17.4,39.2,48.5,3.923660503,94.45115864,88
2203,54068,12,37.9,58.6,6.807405735,92.90871087,162
2204,52003,10.9,31.1,60.5,9.866568735,97.85474215,59
2205,50774,17.6,38.1,44.7,5.596850638,61.73178789,1086
2206,46243,17.9,39.9,48.5,5.182440874,84.01150252,256
2207,45232,12.5,41.9,56.6,5.305999397,96.706247,119
2208,44730,16.7,39.8,48.4,4.977235099,88.06493706,320
2209,42700,21.3,34.1,39.4,5.992308937,63.09661192,1714
2210,52508,10.9,39.5,54.8,5.134211811,93.33290746,96
2211,48381,13.5,42.5,50.3,6.417359187,97.61255116,26
2212,41065,17.1,40.1,50,5.13318535,91.38659523,79
2213,43841,24,28.4,36,3.932688732,86.84657734,205
2214,46945,12.3,40.2,53.1,6.749577397,96.20664361,82
2215,54849,11.5,40.9,56.5,4.493889063,97.41653819,151
2216,51285,11.5,43,53,5.900305188,97.02639254,36
2217,50997,11.1,37.9,56,6.541519012,96.47709587,95
2218,51403,11.1,46,54.8,4.801324503,98.90601691,16
2219,39572,18,40.9,54.4,6.829499644,96.51204056,50
2220,46001,15.4,43.9,56.5,5.925432756,97.27255568,56
2221,42056,17.5,41.8,49.3,5.194197473,96.18284913,37
2222,44623,15.5,41.4,53.9,5.856832972,94.83362522,51
2223,47217,11.3,43.4,59.7,6.414219475,99.37731536,30
2224,63030,10,39.2,52.9,5.159405563,92.00216125,319
2225,59975,10.7,42.5,59.8,6.012884753,97.21907146,53
2226,43770,14.2,41.3,55,1.880766501,96.43596229,33
2227,49467,13.5,37.5,45.4,4.543828265,93.15272244,85
2228,41577,16.1,42.2,55.4,4.972375691,97.13627129,69
2229,52491,10.7,40.4,57.3,5.038143675,97.05368377,70
2230,47418,14.4,41.3,55.1,5.966850829,97.18086046,48
2231,46388,17.2,36.5,46.6,5.453791069,79.52859912,550
2232,41649,17.6,40.3,52.1,3.652716593,97.37627717,59
2233,54831,11.8,41,51.6,6.002219308,94.38806508,96
2234,54468,9.3,42.7,60.4,4.881386861,96.23130035,47
2235,43740,15.5,41.6,52.7,7.026920032,95.63524679,64
2236,50078,12.8,41.7,54.4,3.515151515,97.30936469,72
2237,43933,16.9,40.8,50.6,6.615715309,93.40154422,54
2238,47606,17.4,40.1,56.7,3.788224555,96.85714286,29
2239,46276,22.1,27.9,40.8,5.208228801,85.01149476,243
2240,55008,9.5,43.8,56.3,5.051131082,97.25807487,35
2241,47410,13.8,42.1,55,3.571428571,96.34196465,17
2242,42622,17.7,37.8,46.6,4.541089313,86.15371887,395
2243,44388,13.9,42.9,49.3,1.879036994,98.06431274,45
2244,41260,20.2,36,42.6,4.964180034,87.51616359,242
2245,45151,15.2,42.4,53.8,4.0374488,95.97935596,85
2246,55925,9.9,44.1,60.2,7.88863109,98.08772559,20
2247,65793,8.2,40.6,61.1,4.717612918,94.57660464,113
2248,43573,16.2,40.7,52.5,5.667215815,98.06301468,67
2249,40929,17.8,40.9,48.2,6.374925294,90.02888044,184
2250,51182,10.7,41.2,58.4,5.617591479,96.82328393,56
2251,50731,11.2,42,57.8,6.172839506,94.40298507,69
